ticker,variant,days_in_trade,bh_days,exposure_pct,round_trips,win_rate,avg_trade_return,med_days_per_trade,total_return,deployed_cagr,edge_vs_bh,intrade_sharpe,maxdd,bps_per_day,beat_bh_deployed_cagr,beat_bh_bps,beat_bh_intrade_sharpe
AJG,ANT_all,1798,2412,74.5,42,0.833,0.0348,34.5,2.3837,0.1863,-0.0057,0.841,-0.3617,6.78,False,False,False
AKAM,buy_and_hold,2514,2514,100.0,0,,,,0.6578,0.052,0.0,0.32,-0.4684,2.01,False,False,False
AKAM,R1_confirmed,1636,2514,65.1,38,0.658,0.0069,27.5,0.1391,0.0203,-0.0317,0.223,-0.4968,0.8,False,False,False
AKAM,R1_share_ge50,1117,2514,44.4,29,0.655,0.0115,25.0,0.2748,0.0563,0.0043,0.336,-0.3685,2.17,True,True,True
AKAM,ANT_pup50,2001,2514,79.6,41,0.683,0.021,37.0,1.0318,0.0934,0.0414,0.438,-0.4087,3.54,True,True,True
AKAM,ANT_pup60,1991,2514,79.2,41,0.683,0.0196,37.0,0.9261,0.0865,0.0345,0.419,-0.4116,3.29,True,True,True
AKAM,ANT_pup70,1922,2514,76.5,40,0.65,0.0144,36.0,0.5314,0.0575,0.0055,0.336,-0.4464,2.22,True,True,True
AKAM,ANT_all,2003,2514,79.7,41,0.683,0.0212,37.0,1.0564,0.0949,0.0429,0.442,-0.4015,3.6,True,True,True
ALB,buy_and_hold,2389,2389,100.0,0,,,,0.7834,0.0629,0.0,0.368,-0.844,2.42,False,False,False
ALB,R1_confirmed,1490,2389,62.4,46,0.717,0.038,23.5,2.4327,0.2319,0.169,0.688,-0.6067,8.28,True,True,True
ALB,R1_share_ge50,1058,2389,44.3,37,0.73,0.0367,18.0,1.7975,0.2777,0.2148,0.756,-0.4672,9.72,True,True,True
ALB,ANT_pup50,1877,2389,78.6,45,0.644,0.0373,34.0,1.6085,0.1374,0.0745,0.51,-0.748,5.11,True,True,True
ALB,ANT_pup60,1846,2389,77.3,44,0.636,0.0308,34.5,0.9637,0.0965,0.0336,0.432,-0.7489,3.66,True,True,True
ALB,ANT_pup70,1745,2389,73.0,42,0.643,0.0279,34.5,0.6371,0.0738,0.0109,0.388,-0.7213,2.82,True,True,True
ALB,ANT_all,1918,2389,80.3,46,0.652,0.0384,33.0,1.7128,0.1401,0.0772,0.515,-0.748,5.2,True,True,True
ALGN,buy_and_hold,2147,2147,100.0,0,,,,0.075,0.0085,0.0,0.279,-0.8289,0.34,False,False,False
ALGN,R1_confirmed,1615,2147,75.2,33,0.667,0.0221,29.0,-0.1675,-0.0282,-0.0367,0.216,-0.8263,-1.13,False,False,False
ALGN,R1_share_ge50,1260,2147,58.7,26,0.577,0.0019,47.0,-0.5171,-0.1355,-0.144,-0.005,-0.8286,-5.78,False,False,False
ALGN,ANT_pup50,1810,2147,84.3,33,0.697,0.0359,40.0,0.3503,0.0427,0.0342,0.348,-0.7914,1.66,True,True,True
ALGN,ANT_pup60,1803,2147,84.0,33,0.697,0.0373,40.0,0.4069,0.0489,0.0404,0.359,-0.7914,1.89,True,True,True
ALGN,ANT_pup70,1797,2147,83.7,33,0.697,0.0364,40.0,0.3709,0.0452,0.0367,0.353,-0.7914,1.76,True,True,True
ALGN,ANT_all,1820,2147,84.8,33,0.697,0.0365,40.0,0.3745,0.045,0.0365,0.352,-0.7914,1.75,True,True,True
ALK,buy_and_hold,1870,1870,100.0,0,,,,-0.4746,-0.0831,0.0,0.003,-0.765,-3.44,False,False,False
ALK,R1_confirmed,1295,1870,69.3,25,0.72,0.0206,31.0,-0.288,-0.064,0.0191,0.072,-0.6654,-2.62,True,True,True
ALK,R1_share_ge50,1020,1870,54.5,19,0.789,0.0295,49.0,0.1947,0.0449,0.128,0.324,-0.6637,1.74,True,True,True
ALK,ANT_pup50,1546,1870,82.7,26,0.615,0.0097,42.0,-0.4276,-0.0869,-0.0038,-0.001,-0.734,-3.61,False,False,False
ALK,ANT_pup60,1544,1870,82.6,26,0.615,0.0091,42.0,-0.4358,-0.0892,-0.0061,-0.007,-0.7378,-3.71,False,False,False
ALK,ANT_pup70,1533,1870,82.0,26,0.615,0.0078,42.0,-0.4574,-0.0956,-0.0125,-0.023,-0.7378,-3.99,False,False,False
ALK,ANT_all,1548,1870,82.8,26,0.615,0.0105,42.5,-0.4152,-0.0836,-0.0005,0.007,-0.7323,-3.47,False,False,True
ALL,buy_and_hold,2514,2514,100.0,0,,,,2.3524,0.1289,0.0,0.616,-0.4168,4.81,False,False,False
ALL,R1_confirmed,1445,2514,57.5,46,0.826,0.0262,24.0,2.0252,0.2129,0.084,0.984,-0.3249,7.66,True,True,True
ALL,R1_share_ge50,1193,2514,47.5,40,0.85,0.0252,21.0,1.502,0.2138,0.0849,0.984,-0.3227,7.69,True,True,True
ALL,ANT_pup50,1789,2514,71.2,48,0.771,0.0341,27.0,3.4736,0.235,0.1061,1.037,-0.2927,8.37,True,True,True
ALL,ANT_pup60,1785,2514,71.0,48,0.771,0.0334,26.5,3.3324,0.23,0.1011,1.019,-0.3002,8.21,True,True,True
ALL,ANT_pup70,1718,2514,68.3,47,0.787,0.0344,26.0,3.3816,0.242,0.1131,1.061,-0.3002,8.6,True,True,True
ALL,ANT_all,1856,2514,73.8,48,0.75,0.0263,27.0,2.0931,0.1657,0.0368,0.729,-0.3951,6.08,True,True,True
ALLE,buy_and_hold,2514,2514,100.0,0,,,,1.4154,0.0924,0.0,0.465,-0.4341,3.51,False,False,False
ALLE,R1_confirmed,1589,2514,63.2,46,0.783,0.0281,25.5,2.0197,0.1916,0.0992,0.817,-0.2798,6.96,True,True,True
ALLE,R1_share_ge50,1198,2514,47.7,36,0.722,0.0235,21.5,1.0933,0.1681,0.0757,0.727,-0.2824,6.17,True,True,True
ALLE,ANT_pup50,1997,2514,79.4,47,0.702,0.0209,32.0,1.0892,0.0974,0.005,0.475,-0.3947,3.69,True,True,True
ALLE,ANT_pup60,1968,2514,78.3,47,0.702,0.0225,32.0,1.2695,0.1106,0.0182,0.517,-0.3947,4.16,True,True,True
ALLE,ANT_pup70,1926,2514,76.6,47,0.723,0.0245,30.0,1.4975,0.1272,0.0348,0.57,-0.3947,4.75,True,True,True
ALLE,ANT_all,1997,2514,79.4,47,0.702,0.0209,32.0,1.0892,0.0974,0.005,0.475,-0.3947,3.69,True,True,True
ALXN,buy_and_hold,1396,1396,100.0,0,,,,-0.0433,-0.0079,0.0,0.171,-0.5913,-0.32,False,False,False
ALXN,R1_confirmed,932,1396,66.8,23,0.609,0.0341,41.0,0.9828,0.2033,0.2112,0.655,-0.4414,7.34,True,True,True
ALXN,R1_share_ge50,736,1396,52.7,21,0.571,0.0335,32.0,0.8309,0.2301,0.238,0.703,-0.5046,8.22,True,True,True
ALXN,ANT_pup50,1165,1396,83.5,23,0.565,0.018,47.0,0.3516,0.0673,0.0752,0.359,-0.5449,2.59,True,True,True
ALXN,ANT_pup60,1141,1396,81.7,23,0.609,0.0217,47.0,0.4692,0.0887,0.0966,0.408,-0.5449,3.37,True,True,True
ALXN,ANT_pup70,1137,1396,81.4,23,0.609,0.0207,47.0,0.431,0.0827,0.0906,0.395,-0.5568,3.15,True,True,True
ALXN,ANT_all,1165,1396,83.5,23,0.565,0.018,47.0,0.3516,0.0673,0.0752,0.359,-0.5449,2.59,True,True,True
AMAT,buy_and_hold,2514,2514,100.0,0,,,,12.7649,0.3006,0.0,0.838,-0.5544,10.43,False,False,False
AMAT,R1_confirmed,1566,2514,62.3,51,0.804,0.0448,24.0,6.0809,0.3702,0.0696,1.003,-0.4636,12.5,True,True,True
AMAT,R1_share_ge50,1185,2514,47.1,46,0.761,0.0363,17.5,2.9638,0.3403,0.0397,0.944,-0.4381,11.62,True,True,True
AMAT,ANT_pup50,1875,2514,74.6,52,0.827,0.0659,28.5,19.778,0.5034,0.2028,1.244,-0.443,16.18,True,True,True
AMAT,ANT_pup60,1850,2514,73.6,52,0.808,0.0657,28.5,19.6074,0.51,0.2094,1.253,-0.4443,16.35,True,True,True
AMAT,ANT_pup70,1805,2514,71.8,50,0.78,0.0607,29.5,13.186,0.4482,0.1476,1.143,-0.4646,14.69,True,True,True
AMAT,ANT_all,1928,2514,76.7,52,0.788,0.0574,30.0,12.1962,0.401,0.1004,1.017,-0.478,13.38,True,True,True
AMCR,buy_and_hold,1610,1610,100.0,0,,,,-0.1855,-0.0316,0.0,0.032,-0.4601,-1.27,False,False,False
AMCR,R1_confirmed,1254,1610,77.9,20,0.45,-0.0078,51.5,-0.2118,-0.0467,-0.0151,-0.007,-0.5039,-1.9,False,False,False
AMCR,R1_share_ge50,1134,1610,70.4,19,0.526,-0.0069,49.0,-0.1767,-0.0423,-0.0107,0.016,-0.4601,-1.71,False,False,False
AMCR,ANT_pup50,1263,1610,78.4,20,0.5,0.0181,54.0,0.217,0.04,0.0716,0.281,-0.4618,1.55,True,True,True
AMCR,ANT_pup60,1259,1610,78.2,20,0.5,0.0176,54.0,0.2062,0.0382,0.0698,0.274,-0.4618,1.49,True,True,True
AMCR,ANT_pup70,1257,1610,78.1,20,0.5,0.0181,54.0,0.2167,0.0401,0.0717,0.281,-0.4571,1.56,True,True,True
AMCR,ANT_all,1276,1610,79.3,20,0.5,0.021,54.0,0.2579,0.0464,0.078,0.303,-0.4618,1.8,True,True,True
AMD,buy_and_hold,2210,2210,100.0,0,,,,14.8755,0.3706,0.0,0.845,-0.6545,12.51,False,False,False
AMD,R1_confirmed,1363,2210,61.7,40,0.775,0.0852,18.0,13.4953,0.6394,0.2688,1.191,-0.3993,19.62,True,True,True
AMD,R1_share_ge50,1021,2210,46.2,29,0.69,0.0581,20.0,2.8222,0.3923,0.0217,0.893,-0.4396,13.13,True,True,True
AMD,ANT_pup50,1754,2210,79.4,40,0.675,0.086,30.5,11.8527,0.4432,0.0726,0.931,-0.5352,14.56,True,True,True
AMD,ANT_pup60,1740,2210,78.7,40,0.675,0.0851,30.5,11.4762,0.4413,0.0707,0.929,-0.5429,14.5,True,True,True
AMD,ANT_pup70,1679,2210,76.0,40,0.725,0.0869,29.5,12.7226,0.4816,0.111,0.977,-0.5139,15.6,True,True,True
AMD,ANT_all,1782,2210,80.6,40,0.675,0.0805,30.5,9.3261,0.3912,0.0206,0.865,-0.5281,13.1,True,True,True
AME,buy_and_hold,2514,2514,100.0,0,,,,2.8311,0.1441,0.0,0.676,-0.4285,5.34,False,False,False
AME,R1_confirmed,1647,2514,65.5,45,0.711,0.0236,23.0,1.5027,0.1507,0.0066,0.668,-0.4285,5.57,True,True,False
AME,R1_share_ge50,1299,2514,51.7,35,0.686,0.0212,30.0,0.8307,0.1245,-0.0196,0.563,-0.4469,4.66,False,False,False
AME,ANT_pup50,1965,2514,78.2,46,0.63,0.0303,34.0,2.3479,0.1676,0.0235,0.735,-0.4285,6.15,True,True,True
AME,ANT_pup60,1948,2514,77.5,45,0.622,0.0307,34.0,2.3024,0.1671,0.023,0.732,-0.4285,6.13,True,True,True
AME,ANT_pup70,1926,2514,76.6,44,0.614,0.0278,34.0,1.8531,0.147,0.0029,0.663,-0.4285,5.44,True,True,False
AME,ANT_all,1975,2514,78.6,46,0.63,0.0312,34.0,2.4909,0.1729,0.0288,0.753,-0.4285,6.33,True,True,True
AMG,buy_and_hold,1000,1000,100.0,0,,,,-0.4711,-0.1483,0.0,-0.404,-0.6672,-6.37,False,False,False
AMG,R1_confirmed,597,1000,59.7,14,0.571,-0.0199,24.5,-0.3271,-0.154,-0.0057,-0.435,-0.5049,-6.64,False,False,False
AMG,R1_share_ge50,463,1000,46.3,11,0.455,-0.025,37.0,-0.3186,-0.1884,-0.0401,-0.555,-0.4355,-8.28,False,False,False
AMG,ANT_pup50,815,1000,81.5,14,0.429,-0.0514,41.0,-0.5783,-0.2343,-0.086,-0.745,-0.6249,-10.59,False,False,False
AMG,ANT_pup60,812,1000,81.2,14,0.429,-0.0529,41.0,-0.5869,-0.2399,-0.0916,-0.769,-0.6326,-10.89,False,False,False
AMG,ANT_pup70,794,1000,79.4,14,0.429,-0.0482,41.0,-0.556,-0.2271,-0.0788,-0.718,-0.6085,-10.22,False,False,False
AMG,ANT_all,815,1000,81.5,14,0.429,-0.0514,41.0,-0.5783,-0.2343,-0.086,-0.745,-0.6249,-10.59,False,False,False
AMGN,buy_and_hold,2514,2514,100.0,0,,,,1.0163,0.0728,0.0,0.408,-0.2672,2.79,False,False,False
AMGN,R1_confirmed,1403,2514,55.8,41,0.683,0.0143,28.0,0.6073,0.089,0.0162,0.458,-0.2554,3.38,True,True,True
AMGN,R1_share_ge50,1117,2514,44.4,35,0.714,0.0151,19.0,0.5381,0.102,0.0292,0.495,-0.2556,3.85,True,True,True
AMGN,ANT_pup50,1856,2514,73.8,42,0.643,0.0121,39.5,0.4838,0.055,-0.0178,0.338,-0.3132,2.13,False,False,False
AMGN,ANT_pup60,1796,2514,71.4,41,0.659,0.0144,38.0,0.6209,0.0701,-0.0027,0.394,-0.3132,2.69,False,False,False
AMGN,ANT_pup70,1723,2514,68.5,40,0.675,0.0133,34.0,0.5334,0.0645,-0.0083,0.372,-0.3132,2.48,False,False,False
AMGN,ANT_all,1895,2514,75.4,43,0.651,0.0141,38.0,0.6297,0.0671,-0.0057,0.383,-0.3132,2.58,False,False,False
AMP,buy_and_hold,2514,2514,100.0,0,,,,3.6076,0.1655,0.0,0.62,-0.5447,6.08,False,False,False
AMP,R1_confirmed,1670,2514,66.4,42,0.81,0.0428,24.0,2.882,0.2271,0.0616,0.746,-0.5388,8.12,True,True,True
AMP,R1_share_ge50,1396,2514,55.5,36,0.778,0.0395,25.0,1.8278,0.2064,0.0409,0.688,-0.5388,7.45,True,True,True
AMP,ANT_pup50,1992,2514,79.2,42,0.738,0.0441,38.0,3.2039,0.1992,0.0337,0.689,-0.5388,7.21,True,True,True
AMP,ANT_pup60,1991,2514,79.2,42,0.738,0.0441,38.0,3.2072,0.1994,0.0339,0.69,-0.5388,7.22,True,True,True
AMP,ANT_pup70,1939,2514,77.1,41,0.756,0.0479,38.0,3.7521,0.2245,0.059,0.749,-0.5388,8.04,True,True,True
AMP,ANT_all,2011,2514,80.0,42,0.738,0.0418,38.0,2.8023,0.1822,0.0167,0.649,-0.5388,6.64,True,True,True
AMT,buy_and_hold,2514,2514,100.0,0,,,,0.8109,0.0613,0.0,0.359,-0.4807,2.36,False,False,False
AMT,R1_confirmed,1595,2514,63.4,43,0.698,0.012,22.0,0.265,0.0378,-0.0235,0.273,-0.4545,1.47,False,False,False
AMT,R1_share_ge50,1273,2514,50.6,34,0.706,0.011,22.5,0.1168,0.0221,-0.0392,0.218,-0.4574,0.87,False,False,False
AMT,ANT_pup50,1968,2514,78.3,43,0.674,0.0177,35.0,0.5952,0.0616,0.0003,0.358,-0.428,2.37,True,True,False
AMT,ANT_pup60,1956,2514,77.8,43,0.628,0.017,34.0,0.5465,0.0578,-0.0035,0.344,-0.428,2.23,False,False,False
AMT,ANT_pup70,1953,2514,77.7,43,0.628,0.0169,34.0,0.5419,0.0575,-0.0038,0.343,-0.428,2.22,False,False,False
AMT,ANT_all,1979,2514,78.7,43,0.674,0.0177,35.0,0.5668,0.0588,-0.0025,0.348,-0.428,2.27,False,False,False
AMZN,buy_and_hold,2514,2514,100.0,0,,,,5.8301,0.2124,0.0,0.75,-0.5615,7.64,False,False,False
AMZN,R1_confirmed,1495,2514,59.5,45,0.778,0.0301,21.0,2.0647,0.2078,-0.0046,0.76,-0.4273,7.49,False,False,True
AMZN,R1_share_ge50,1090,2514,43.4,36,0.778,0.018,19.0,0.6744,0.1266,-0.0858,0.533,-0.4198,4.73,False,False,False
AMZN,ANT_pup50,1904,2514,75.7,48,0.729,0.0384,29.5,3.4449,0.2183,0.0059,0.755,-0.531,7.83,True,True,True
AMZN,ANT_pup60,1895,2514,75.4,48,0.729,0.0365,29.0,3.0745,0.2054,-0.007,0.724,-0.5652,7.41,False,False,False
AMZN,ANT_pup70,1833,2514,72.9,48,0.771,0.0396,23.0,3.7575,0.2392,0.0268,0.817,-0.5652,8.51,True,True,True
AMZN,ANT_all,1907,2514,75.9,48,0.729,0.0386,30.5,3.5,0.2199,0.0075,0.76,-0.531,7.89,True,True,True
AN,buy_and_hold,402,402,100.0,0,,,,-0.3238,-0.2175,0.0,-0.621,-0.3403,-9.73,False,False,False
AN,R1_confirmed,189,402,47.0,8,0.625,0.0177,11.5,0.1467,0.2003,0.4178,0.732,-0.1974,7.24,True,True,True
AN,R1_share_ge50,145,402,36.1,6,0.667,0.0227,12.5,0.1421,0.2598,0.4773,0.879,-0.1974,9.17,True,True,True
AN,ANT_pup50,302,402,75.1,8,0.5,0.0046,35.5,0.0417,0.0347,0.2522,0.262,-0.2635,1.35,True,True,True
AN,ANT_pup60,296,402,73.6,8,0.5,0.0017,34.5,0.0177,0.0151,0.2326,0.197,-0.2635,0.59,True,True,True
AN,ANT_pup70,278,402,69.2,8,0.625,0.004,26.5,0.0356,0.0322,0.2497,0.255,-0.2643,1.26,True,True,True
AN,ANT_all,325,402,80.8,8,0.375,-0.0288,36.5,-0.2123,-0.1689,0.0486,-0.424,-0.339,-7.34,True,True,True
ANDV,buy_and_hold,691,691,100.0,0,,,,0.4568,0.1471,0.0,0.595,-0.3591,5.44,False,False,False
ANDV,R1_confirmed,332,691,48.0,10,0.7,0.0018,18.0,0.007,0.0053,-0.1418,0.192,-0.3587,0.21,False,False,False
ANDV,R1_share_ge50,304,691,44.0,8,0.625,-0.0048,30.0,-0.0478,-0.0398,-0.1869,0.068,-0.3587,-1.61,False,False,False
ANDV,ANT_pup50,470,691,68.0,10,0.5,-0.0193,37.0,-0.1744,-0.0976,-0.2447,-0.15,-0.3591,-4.08,False,False,False
ANDV,ANT_pup60,469,691,67.9,10,0.5,-0.0212,37.0,-0.1877,-0.1057,-0.2528,-0.178,-0.3591,-4.43,False,False,False
ANDV,ANT_pup70,469,691,67.9,10,0.5,-0.0212,37.0,-0.1877,-0.1057,-0.2528,-0.178,-0.3591,-4.43,False,False,False
ANDV,ANT_all,470,691,68.0,10,0.5,-0.0193,37.0,-0.1744,-0.0976,-0.2447,-0.15,-0.3591,-4.08,False,False,False
ANET,buy_and_hold,1846,1846,100.0,0,,,,5.8784,0.3011,0.0,0.81,-0.522,10.45,False,False,False
ANET,R1_confirmed,942,1846,51.0,31,0.774,0.0252,23.0,0.7766,0.1662,-0.1349,0.571,-0.5042,6.1,False,False,False
ANET,R1_share_ge50,718,1846,38.9,26,0.808,0.0252,13.5,0.5089,0.1553,-0.1458,0.548,-0.4751,5.73,False,False,False
ANET,ANT_pup50,1290,1846,69.9,34,0.647,0.031,31.0,1.105,0.1565,-0.1446,0.547,-0.5386,5.77,False,False,False
ANET,ANT_pup60,1288,1846,69.8,34,0.647,0.0293,31.0,0.9998,0.1452,-0.1559,0.526,-0.5386,5.38,False,False,False
ANET,ANT_pup70,1252,1846,67.8,34,0.676,0.0304,30.5,1.083,0.1592,-0.1419,0.551,-0.5386,5.86,False,False,False
ANET,ANT_all,1293,1846,70.0,34,0.647,0.0313,31.0,1.1272,0.1585,-0.1426,0.55,-0.5386,5.84,False,False,False
ANSS,buy_and_hold,2030,2030,100.0,0,,,,2.0743,0.1496,0.0,0.592,-0.5128,5.53,False,False,False
ANSS,R1_confirmed,1296,2030,63.8,38,0.763,0.0256,26.0,1.5854,0.2029,0.0533,0.756,-0.4257,7.33,True,True,True
ANSS,R1_share_ge50,1031,2030,50.8,33,0.788,0.024,22.0,1.2003,0.2126,0.063,0.781,-0.4257,7.65,True,True,True
ANSS,ANT_pup50,1604,2030,79.0,39,0.795,0.0414,31.0,3.7364,0.2768,0.1272,0.943,-0.5137,9.7,True,True,True
ANSS,ANT_pup60,1601,2030,78.9,39,0.795,0.0414,31.0,3.7546,0.2781,0.1285,0.946,-0.5137,9.74,True,True,True
ANSS,ANT_pup70,1579,2030,77.8,39,0.769,0.0396,31.0,3.4084,0.2671,0.1175,0.915,-0.5137,9.4,True,True,True
ANSS,ANT_all,1604,2030,79.0,39,0.795,0.0414,31.0,3.7364,0.2768,0.1272,0.943,-0.5137,9.7,True,True,True
ANTM,buy_and_hold,1632,1632,100.0,0,,,,2.4608,0.2113,0.0,0.768,-0.4497,7.61,False,False,False
ANTM,R1_confirmed,1060,1632,65.0,28,0.786,0.0207,29.0,0.6609,0.1282,-0.0831,0.535,-0.4527,4.79,False,False,False
ANTM,R1_share_ge50,784,1632,48.0,26,0.846,0.0302,20.0,1.1073,0.2707,0.0594,0.864,-0.405,9.51,True,True,True
ANTM,ANT_pup50,1223,1632,74.9,29,0.724,0.032,33.0,1.3106,0.1884,-0.0229,0.689,-0.4113,6.85,False,False,False
ANTM,ANT_pup60,1215,1632,74.4,29,0.724,0.0309,33.0,1.2414,0.1822,-0.0291,0.673,-0.4105,6.64,False,False,False
ANTM,ANT_pup70,1206,1632,73.9,28,0.75,0.0321,33.0,1.2497,0.1846,-0.0267,0.691,-0.4083,6.72,False,False,False
ANTM,ANT_all,1227,1632,75.2,29,0.724,0.0314,33.0,1.259,0.1822,-0.0291,0.671,-0.4458,6.64,False,False,False
AON,buy_and_hold,2514,2514,100.0,0,,,,2.8269,0.144,0.0,0.702,-0.3873,5.34,False,False,False
AON,R1_confirmed,1560,2514,62.1,42,0.857,0.0369,29.0,3.3283,0.267,0.123,1.25,-0.1674,9.39,True,True,True
AON,R1_share_ge50,1284,2514,51.1,34,0.794,0.0298,26.5,1.5715,0.2037,0.0597,0.977,-0.1923,7.36,True,True,True
AON,ANT_pup50,1951,2514,77.6,43,0.744,0.0319,37.0,2.4446,0.1732,0.0292,0.785,-0.3695,6.34,True,True,True
AON,ANT_pup60,1929,2514,76.7,43,0.744,0.0322,37.0,2.4908,0.1774,0.0334,0.798,-0.3695,6.48,True,True,True
AON,ANT_pup70,1875,2514,74.6,43,0.767,0.0369,36.0,3.2064,0.213,0.069,0.928,-0.3695,7.66,True,True,True
AON,ANT_all,1964,2514,78.1,43,0.744,0.0317,38.0,2.3638,0.1684,0.0244,0.763,-0.3885,6.18,True,True,True
AOS,buy_and_hold,2121,2121,100.0,0,,,,0.2158,0.0235,0.0,0.222,-0.4878,0.92,False,False,False
AOS,R1_confirmed,1331,2121,62.8,39,0.718,0.0109,21.0,0.3386,0.0568,0.0333,0.339,-0.4216,2.19,True,True,True
AOS,R1_share_ge50,1183,2121,55.8,36,0.694,0.0099,18.5,0.2337,0.0458,0.0223,0.3,-0.4408,1.78,True,True,True
AOS,ANT_pup50,1730,2121,81.6,40,0.725,0.02,29.5,0.7328,0.0834,0.0599,0.429,-0.4953,3.18,True,True,True
AOS,ANT_pup60,1728,2121,81.5,40,0.725,0.0197,29.5,0.7185,0.0822,0.0587,0.425,-0.4953,3.13,True,True,True
AOS,ANT_pup70,1630,2121,76.9,40,0.75,0.0265,29.5,1.3462,0.1409,0.1174,0.629,-0.4115,5.23,True,True,True
AOS,ANT_all,1730,2121,81.6,40,0.725,0.02,29.5,0.7328,0.0834,0.0599,0.429,-0.4953,3.18,True,True,True
APA,buy_and_hold,2514,2514,100.0,0,,,,-0.45,-0.0582,0.0,0.207,-0.9403,-2.38,False,False,False
APA,R1_confirmed,1544,2514,61.4,38,0.684,0.0132,30.0,0.3075,0.0447,0.1029,0.417,-0.8718,1.74,True,True,True
APA,R1_share_ge50,1306,2514,51.9,34,0.647,0.0395,26.0,1.6503,0.2069,0.2651,0.613,-0.5606,7.46,True,True,True
APA,ANT_pup50,2020,2514,80.4,38,0.526,-0.0016,37.0,-0.4258,-0.0669,-0.0087,0.21,-0.9202,-2.75,False,False,True
APA,ANT_pup60,1990,2514,79.2,38,0.553,0.0033,36.5,-0.2988,-0.044,0.0142,0.252,-0.9004,-1.78,True,True,True
APA,ANT_pup70,1939,2514,77.1,38,0.553,0.0015,36.5,-0.3351,-0.0517,0.0065,0.243,-0.8976,-2.1,True,True,True
APA,ANT_all,2041,2514,81.2,38,0.526,0.0006,38.5,-0.3813,-0.0576,0.0006,0.225,-0.9181,-2.35,True,True,True
APC,buy_and_hold,906,906,100.0,0,,,,0.4979,0.119,0.0,0.473,-0.4624,4.46,False,False,False
APC,R1_confirmed,700,906,77.3,14,0.714,0.0616,28.0,0.6978,0.2099,0.0909,0.663,-0.4621,7.56,True,True,True
APC,R1_share_ge50,593,906,65.5,13,0.769,0.0745,23.0,1.0008,0.3428,0.2238,0.92,-0.3989,11.7,True,True,True
APC,ANT_pup50,795,906,87.7,14,0.714,0.0686,38.5,0.7195,0.1875,0.0685,0.613,-0.4478,6.82,True,True,True
APC,ANT_pup60,790,906,87.2,14,0.714,0.0678,37.5,0.6995,0.1843,0.0653,0.606,-0.4478,6.71,True,True,True
APC,ANT_pup70,777,906,85.8,14,0.714,0.0665,33.5,0.6683,0.1806,0.0616,0.597,-0.4505,6.59,True,True,True
APC,ANT_all,799,906,88.2,14,0.714,0.075,40.5,0.8732,0.2189,0.0999,0.676,-0.4478,7.86,True,True,True
APD,buy_and_hold,2514,2514,100.0,0,,,,0.8985,0.0664,0.0,0.379,-0.3378,2.55,False,False,False
APD,R1_confirmed,1565,2514,62.3,39,0.667,0.0098,26.0,0.0619,0.0097,-0.0567,0.163,-0.4598,0.38,False,False,False
APD,R1_share_ge50,1301,2514,51.8,34,0.706,0.015,22.0,0.3983,0.0671,0.0007,0.393,-0.355,2.58,True,True,True
APD,ANT_pup50,1944,2514,77.3,41,0.732,0.0138,35.0,0.2561,0.03,-0.0364,0.246,-0.4463,1.17,False,False,False
APD,ANT_pup60,1940,2514,77.2,41,0.732,0.0138,35.0,0.2335,0.0276,-0.0388,0.237,-0.4463,1.08,False,False,False
APD,ANT_pup70,1901,2514,75.6,41,0.732,0.0164,34.0,0.356,0.0412,-0.0252,0.286,-0.4463,1.6,False,False,False
APD,ANT_all,1944,2514,77.3,41,0.732,0.0138,35.0,0.2561,0.03,-0.0364,0.246,-0.4463,1.17,False,False,False
APH,buy_and_hold,2514,2514,100.0,0,,,,9.3496,0.264,0.0,1.036,-0.3775,9.3,False,False,False
APH,R1_confirmed,1549,2514,61.6,46,0.783,0.0402,27.0,4.1522,0.3057,0.0417,1.115,-0.3453,10.58,True,True,True
APH,R1_share_ge50,1187,2514,47.2,36,0.722,0.0406,25.5,2.8085,0.3283,0.0643,1.267,-0.2155,11.27,True,True,True
APH,ANT_pup50,1848,2514,73.5,46,0.761,0.0456,35.0,5.7061,0.2963,0.0323,1.103,-0.3757,10.3,True,True,True
APH,ANT_pup60,1836,2514,73.0,46,0.761,0.0454,35.0,5.6194,0.2962,0.0322,1.1,-0.3757,10.29,True,True,True
APH,ANT_pup70,1825,2514,72.6,46,0.761,0.0443,34.5,5.3786,0.2916,0.0276,1.086,-0.3757,10.15,True,True,True
APH,ANT_all,1876,2514,74.6,46,0.739,0.0439,35.0,5.1604,0.2766,0.0126,1.045,-0.3757,9.69,True,True,True
APO,buy_and_hold,256,256,100.0,0,,,,-0.1536,-0.1514,0.0,-0.186,-0.3784,-6.51,False,False,False
APO,R1_confirmed,179,256,69.9,6,0.5,0.0114,25.5,0.0395,0.0561,0.2075,0.348,-0.3137,2.17,True,True,True
APO,R1_share_ge50,84,256,32.8,4,0.25,-0.0065,17.5,-0.0404,-0.1163,0.0351,-0.188,-0.2676,-4.91,True,True,False
APO,ANT_pup50,229,256,89.5,6,0.5,0.0192,31.5,0.0697,0.077,0.2284,0.386,-0.3138,2.94,True,True,True
APO,ANT_pup60,229,256,89.5,6,0.5,0.0192,31.5,0.0697,0.077,0.2284,0.386,-0.3138,2.94,True,True,True
APO,ANT_pup70,218,256,85.2,6,0.5,0.0038,27.5,-0.0154,-0.0178,0.1336,0.174,-0.3138,-0.71,True,True,True
